trial,D,W,ID,MT,error,subject_id,group_id,device
0,1.75,0.25,3.0588936890535683,1958.721160888672,0,9,0,1
1,6.0,2.0,2.004800986263821,1096.034049987793,0,9,0,1
2,9.0,3.0,2.0031882776310477,980.321168899536,0,9,0,1
3,7.5,0.5,4.0636946753173895,1287.264108657837,0,9,0,1
4,7.0,1.0,3.0241663111307524,1155.9498310089111,0,9,0,1
5,14.0,2.0,3.009586048829198,1008.4209442138672,0,9,0,1
6,7.5,0.5,4.0636946753173895,1183.1121444702148,1,9,0,1
7,14.0,2.0,3.009586048829198,1128.1490325927734,0,9,0,1
8,7.0,1.0,3.0241663111307524,1257.1978569030762,0,9,0,1
9,15.0,1.0,4.026560826271135,1379.1618347167969,0,9,0,1
10,6.0,2.0,2.004800986263821,849.6365547180176,0,9,0,1
11,3.0,1.0,2.019365324866931,995.0501918792723,0,9,0,1
12,15.0,1.0,4.026560826271135,1198.4739303588867,0,9,0,1
13,1.75,0.25,3.0588936890535683,1611.0615730285645,0,9,0,1
14,7.0,1.0,3.0241663111307524,1350.1460552215576,0,9,0,1
15,11.25,0.75,4.016012317988631,1586.214542388916,0,9,0,1
16,7.5,0.5,4.0636946753173895,1612.6430034637451,0,9,0,1
17,7.0,1.0,3.0241663111307524,1166.090726852417,0,9,0,1
18,6.0,2.0,2.004800986263821,935.0485801696776,0,9,0,1
19,3.0,1.0,2.019365324866931,1116.7607307434082,0,9,0,1
20,11.25,0.75,4.016012317988631,1113.637924194336,0,9,0,1
21,6.0,2.0,2.004800986263821,867.0566082000732,0,9,0,1
22,1.75,0.25,3.0588936890535683,2504.6823024749756,0,9,0,1
23,3.5,0.5,3.0588936890535683,1428.293228149414,1,9,0,1
24,1.75,0.25,3.0588936890535683,1659.9912643432615,0,9,0,1
25,15.0,1.0,4.026560826271135,1940.2620792388916,0,9,0,1
26,14.0,2.0,3.009586048829198,1050.7490634918213,0,9,0,1
27,3.5,0.5,3.0588936890535683,1534.4090461730957,0,9,0,1
28,9.0,3.0,2.0031882776310477,987.651824951172,0,9,0,1
29,7.5,0.5,4.0636946753173895,1115.3485774993896,0,9,0,1
30,1.75,0.25,3.0588936890535683,1359.8475456237793,0,9,0,1
31,3.5,0.5,3.0588936890535683,1137.9642486572266,1,9,0,1
32,11.25,0.75,4.016012317988631,1698.8582611083984,0,9,0,1
33,14.0,2.0,3.009586048829198,1129.814863204956,0,9,0,1
34,9.0,3.0,2.0031882776310477,902.235507965088,0,9,0,1
35,12.0,4.0,2.0,928.3998012542723,0,9,0,1
36,14.0,2.0,3.009586048829198,952.8565406799316,0,9,0,1
37,3.75,0.25,4.058893689053568,1351.7186641693115,0,9,0,1
38,3.0,1.0,2.019365324866931,1084.235668182373,0,9,0,1
39,11.25,0.75,4.016012317988631,1545.290470123291,0,9,0,1
40,3.5,0.5,3.0588936890535683,1522.2821235656738,0,9,0,1
41,3.5,0.5,3.0588936890535683,1239.5851612091064,0,9,0,1
42,12.0,4.0,2.0,1095.9818363189695,0,9,0,1
43,9.0,3.0,2.0031882776310477,848.4799861907959,0,9,0,1
44,12.0,4.0,2.0,1046.3552474975586,0,9,0,1
45,9.0,3.0,2.0031882776310477,1047.3029613494873,0,9,0,1
46,3.75,0.25,4.058893689053568,1739.448070526123,0,9,0,1
47,3.0,1.0,2.019365324866931,1051.3830184936523,0,9,0,1
48,7.5,0.5,4.0636946753173895,1480.6697368621826,0,9,0,1
49,15.0,1.0,4.026560826271135,1269.4153785705566,0,9,0,1
50,11.25,0.75,4.016012317988631,2258.591890335083,0,9,0,1
51,6.0,2.0,2.004800986263821,974.4184017181396,0,9,0,1
52,3.75,0.25,4.058893689053568,1666.4655208587646,1,9,0,1
53,15.0,1.0,4.026560826271135,1453.8698196411133,0,9,0,1
54,7.0,1.0,3.0241663111307524,1804.8436641693115,0,9,0,1
55,3.75,0.25,4.058893689053568,1483.8495254516602,0,9,0,1
56,12.0,4.0,2.0,1203.5434246063232,0,9,0,1
57,3.0,1.0,2.019365324866931,1000.443696975708,0,9,0,1
58,3.75,0.25,4.058893689053568,1795.6233024597168,0,9,0,1
59,12.0,4.0,2.0,1754.0433406829834,0,9,0,1
0,7.5,0.5,4.0636946753173895,510.27584075927734,1,9,0,0
1,15.0,1.0,4.026560826271135,634.17649269104,0,9,0,0
2,12.0,4.0,2.0,549.3929386138916,0,9,0,0
3,7.0,1.0,3.0241663111307524,591.6364192962646,0,9,0,0
4,3.5,0.5,3.0588936890535683,644.824743270874,1,9,0,0
5,3.0,1.0,2.019365324866931,599.2996692657471,0,9,0,0
6,3.75,0.25,4.058893689053568,659.9769592285156,0,9,0,0
7,9.0,3.0,2.0031882776310477,583.1425189971924,0,9,0,0
8,7.5,0.5,4.0636946753173895,664.1495227813721,1,9,0,0
9,3.5,0.5,3.0588936890535683,586.0550403594971,0,9,0,0
10,14.0,2.0,3.009586048829198,627.5851726531982,0,9,0,0
11,11.25,0.75,4.016012317988631,661.3912582397461,0,9,0,0
12,7.5,0.5,4.0636946753173895,703.1459808349609,0,9,0,0
13,1.75,0.25,3.0588936890535683,685.467004776001,1,9,0,0
14,9.0,3.0,2.0031882776310477,584.3856334686279,0,9,0,0
15,11.25,0.75,4.016012317988631,765.6650543212891,0,9,0,0
16,6.0,2.0,2.004800986263821,486.3603115081787,0,9,0,0
17,12.0,4.0,2.0,503.0014514923096,0,9,0,0
18,3.75,0.25,4.058893689053568,598.4749794006348,1,9,0,0
19,7.0,1.0,3.0241663111307524,634.8376274108887,1,9,0,0
20,7.0,1.0,3.0241663111307524,642.7898406982422,0,9,0,0
21,7.0,1.0,3.0241663111307524,627.8407573699951,0,9,0,0
22,9.0,3.0,2.0031882776310477,519.3986892700195,0,9,0,0
23,15.0,1.0,4.026560826271135,632.7939033508301,0,9,0,0
24,6.0,2.0,2.004800986263821,633.2347393035889,0,9,0,0
25,3.5,0.5,3.0588936890535683,667.2706604003906,1,9,0,0
26,11.25,0.75,4.016012317988631,1066.195011138916,0,9,0,0
27,9.0,3.0,2.0031882776310477,652.2216796875,0,9,0,0
28,11.25,0.75,4.016012317988631,697.1304416656494,0,9,0,0
29,12.0,4.0,2.0,565.6704902648926,0,9,0,0
30,9.0,3.0,2.0031882776310477,585.0026607513428,0,9,0,0
31,3.5,0.5,3.0588936890535683,681.1254024505615,1,9,0,0
32,3.75,0.25,4.058893689053568,650.6848335266113,0,9,0,0
33,3.0,1.0,2.019365324866931,582.7281475067139,0,9,0,0
34,3.75,0.25,4.058893689053568,668.325662612915,1,9,0,0
35,14.0,2.0,3.009586048829198,633.049726486206,0,9,0,0
36,1.75,0.25,3.0588936890535683,733.5355281829834,1,9,0,0
37,1.75,0.25,3.0588936890535683,606.5099239349365,1,9,0,0
38,15.0,1.0,4.026560826271135,352.60510444641113,1,9,0,0
39,11.25,0.75,4.016012317988631,907.4883460998536,0,9,0,0
40,7.5,0.5,4.0636946753173895,666.6297912597656,1,9,0,0
41,3.0,1.0,2.019365324866931,650.3684520721436,0,9,0,0
42,14.0,2.0,3.009586048829198,697.807788848877,0,9,0,0
43,6.0,2.0,2.004800986263821,535.2449417114258,0,9,0,0
44,1.75,0.25,3.0588936890535683,733.3643436431885,1,9,0,0
45,15.0,1.0,4.026560826271135,800.8224964141846,0,9,0,0
46,14.0,2.0,3.009586048829198,813.7540817260742,0,9,0,0
47,3.0,1.0,2.019365324866931,735.5263233184814,0,9,0,0
48,7.5,0.5,4.0636946753173895,715.8350944519043,0,9,0,0
49,3.0,1.0,2.019365324866931,639.9881839752197,0,9,0,0
50,15.0,1.0,4.026560826271135,743.6835765838623,0,9,0,0
51,3.5,0.5,3.0588936890535683,712.8221988677979,1,9,0,0
52,3.75,0.25,4.058893689053568,671.306848526001,1,9,0,0
53,7.0,1.0,3.0241663111307524,754.2271614074707,0,9,0,0
54,14.0,2.0,3.009586048829198,675.6980419158936,0,9,0,0
55,12.0,4.0,2.0,620.2142238616943,0,9,0,0
56,1.75,0.25,3.0588936890535683,1098.7217426300049,1,9,0,0
57,12.0,4.0,2.0,567.3530101776123,0,9,0,0
58,6.0,2.0,2.004800986263821,683.1150054931641,0,9,0,0
59,6.0,2.0,2.004800986263821,632.4937343597412,0,9,0,0
0,15.0,1.0,4.026560826271135,764.336347579956,0,10,1,0
1,7.0,1.0,3.0241663111307524,630.0430297851562,0,10,1,0
2,15.0,1.0,4.026560826271135,646.4309692382812,0,10,1,0
3,12.0,4.0,2.0,500.8912086486816,0,10,1,0
4,3.75,0.25,4.058893689053568,814.3858909606934,1,10,1,0
5,3.0,1.0,2.019365324866931,492.6254749298096,0,10,1,0
6,3.0,1.0,2.019365324866931,496.4334964752197,0,10,1,0
7,12.0,4.0,2.0,477.76174545288086,0,10,1,0
8,3.5,0.5,3.0588936890535683,646.5921401977539,1,10,1,0
9,3.0,1.0,2.019365324866931,460.7167243957519,0,10,1,0
10,7.0,1.0,3.0241663111307524,908.1504344940186,0,10,1,0
11,3.5,0.5,3.0588936890535683,669.8935031890869,1,10,1,0
12,6.0,2.0,2.004800986263821,480.971097946167,0,10,1,0
13,6.0,2.0,2.004800986263821,528.8114547729492,0,10,1,0
14,3.5,0.5,3.0588936890535683,612.9095554351807,0,10,1,0
15,1.75,0.25,3.0588936890535683,613.8768196105957,1,10,1,0
16,3.75,0.25,4.058893689053568,728.7380695343018,1,10,1,0
17,11.25,0.75,4.016012317988631,672.9426383972168,1,10,1,0
18,14.0,2.0,3.009586048829198,610.4176044464111,0,10,1,0
19,3.0,1.0,2.019365324866931,535.1989269256592,0,10,1,0
20,14.0,2.0,3.009586048829198,595.8888530731201,0,10,1,0
21,3.75,0.25,4.058893689053568,681.1332702636719,1,10,1,0
22,9.0,3.0,2.0031882776310477,563.2615089416504,0,10,1,0
23,3.75,0.25,4.058893689053568,938.2369518280028,1,10,1,0
24,9.0,3.0,2.0031882776310477,554.1133880615234,0,10,1,0
25,7.5,0.5,4.0636946753173895,854.426383972168,1,10,1,0
26,9.0,3.0,2.0031882776310477,549.2360591888428,0,10,1,0
27,6.0,2.0,2.004800986263821,564.0685558319092,0,10,1,0
28,11.25,0.75,4.016012317988631,677.2291660308838,1,10,1,0
29,12.0,4.0,2.0,506.0434341430664,0,10,1,0
30,15.0,1.0,4.026560826271135,640.1669979095459,0,10,1,0
31,11.25,0.75,4.016012317988631,668.2708263397217,0,10,1,0
32,11.25,0.75,4.016012317988631,700.3810405731201,0,10,1,0
33,7.0,1.0,3.0241663111307524,544.0640449523926,0,10,1,0
34,3.5,0.5,3.0588936890535683,582.8952789306641,1,10,1,0
35,9.0,3.0,2.0031882776310477,510.5922222137451,0,10,1,0
36,12.0,4.0,2.0,514.2307281494141,0,10,1,0
37,3.75,0.25,4.058893689053568,776.2508392333984,1,10,1,0
38,1.75,0.25,3.0588936890535683,1148.1420993804932,0,10,1,0
39,11.25,0.75,4.016012317988631,597.1167087554932,1,10,1,0
40,14.0,2.0,3.009586048829198,572.8697776794434,0,10,1,0
41,6.0,2.0,2.004800986263821,499.7687339782715,0,10,1,0
42,1.75,0.25,3.0588936890535683,821.1929798126221,1,10,1,0
43,1.75,0.25,3.0588936890535683,678.0641078948975,0,10,1,0
44,15.0,1.0,4.026560826271135,726.9902229309082,1,10,1,0
45,1.75,0.25,3.0588936890535683,682.0080280303955,1,10,1,0
46,7.5,0.5,4.0636946753173895,714.2751216888428,1,10,1,0
47,15.0,1.0,4.026560826271135,668.2937145233154,0,10,1,0
48,14.0,2.0,3.009586048829198,616.619348526001,0,10,1,0
49,9.0,3.0,2.0031882776310477,486.65499687194824,0,10,1,0
50,7.5,0.5,4.0636946753173895,575.8309364318848,1,10,1,0
51,3.5,0.5,3.0588936890535683,660.088300704956,0,10,1,0
52,6.0,2.0,2.004800986263821,526.3473987579346,0,10,1,0
53,7.0,1.0,3.0241663111307524,610.6138229370117,0,10,1,0
54,7.5,0.5,4.0636946753173895,579.4587135314941,1,10,1,0
55,7.5,0.5,4.0636946753173895,620.9845542907715,1,10,1,0
56,12.0,4.0,2.0,493.9031600952149,0,10,1,0
57,7.0,1.0,3.0241663111307524,624.6380805969238,1,10,1,0
58,14.0,2.0,3.009586048829198,649.6851444244385,0,10,1,0
59,3.0,1.0,2.019365324866931,613.0475997924805,0,10,1,0
0,3.0,1.0,2.019365324866931,835.8292579650879,0,10,1,1
1,1.75,0.25,3.0588936890535683,674.5386123657227,1,10,1,1
2,15.0,1.0,4.026560826271135,379.7421455383301,1,10,1,1
3,1.75,0.25,3.0588936890535683,1543.663740158081,0,10,1,1
4,3.5,0.5,3.0588936890535683,1372.4820613861084,0,10,1,1
5,11.25,0.75,4.016012317988631,1060.7624053955078,1,10,1,1
6,1.75,0.25,3.0588936890535683,1340.4898643493652,0,10,1,1
7,11.25,0.75,4.016012317988631,827.610969543457,0,10,1,1
8,6.0,2.0,2.004800986263821,631.0691833496094,0,10,1,1
9,9.0,3.0,2.0031882776310477,780.0028324127197,0,10,1,1
10,14.0,2.0,3.009586048829198,1043.0338382720947,0,10,1,1
11,11.25,0.75,4.016012317988631,914.5340919494628,0,10,1,1
12,1.75,0.25,3.0588936890535683,1177.616834640503,0,10,1,1
13,3.75,0.25,4.058893689053568,1729.3391227722168,0,10,1,1
14,7.0,1.0,3.0241663111307524,796.9093322753906,0,10,1,1
15,14.0,2.0,3.009586048829198,741.3997650146484,0,10,1,1
16,7.5,0.5,4.0636946753173895,1106.3010692596436,0,10,1,1
17,14.0,2.0,3.009586048829198,959.707260131836,0,10,1,1
18,3.75,0.25,4.058893689053568,1165.410041809082,0,10,1,1
19,15.0,1.0,4.026560826271135,1038.7747287750244,0,10,1,1
20,6.0,2.0,2.004800986263821,655.0145149230957,0,10,1,1
21,6.0,2.0,2.004800986263821,1013.5083198547364,0,10,1,1
22,12.0,4.0,2.0,713.8996124267578,0,10,1,1
23,3.0,1.0,2.019365324866931,716.5989875793457,1,10,1,1
24,3.5,0.5,3.0588936890535683,847.8085994720459,0,10,1,1
25,6.0,2.0,2.004800986263821,866.1160469055176,0,10,1,1
26,9.0,3.0,2.0031882776310477,770.1959609985352,0,10,1,1
27,3.75,0.25,4.058893689053568,1019.6185111999512,0,10,1,1
28,9.0,3.0,2.0031882776310477,832.0491313934326,0,10,1,1
29,7.0,1.0,3.0241663111307524,1008.7244510650636,0,10,1,1
30,3.0,1.0,2.019365324866931,1001.8563270568848,0,10,1,1
31,3.5,0.5,3.0588936890535683,1312.0574951171875,0,10,1,1
32,12.0,4.0,2.0,599.7488498687744,0,10,1,1
33,12.0,4.0,2.0,795.7057952880859,0,10,1,1
34,15.0,1.0,4.026560826271135,1078.4871578216553,0,10,1,1
35,12.0,4.0,2.0,662.0779037475586,0,10,1,1
36,7.5,0.5,4.0636946753173895,1085.5677127838137,0,10,1,1
37,15.0,1.0,4.026560826271135,1195.786952972412,0,10,1,1
38,7.0,1.0,3.0241663111307524,945.1494216918944,0,10,1,1
39,15.0,1.0,4.026560826271135,971.5821743011476,0,10,1,1
40,1.75,0.25,3.0588936890535683,1263.0956172943115,0,10,1,1
41,7.0,1.0,3.0241663111307524,1056.8583011627195,1,10,1,1
42,7.5,0.5,4.0636946753173895,1118.360996246338,0,10,1,1
43,14.0,2.0,3.009586048829198,833.2924842834473,0,10,1,1
44,3.5,0.5,3.0588936890535683,992.47145652771,0,10,1,1
45,11.25,0.75,4.016012317988631,879.2505264282227,0,10,1,1
46,7.5,0.5,4.0636946753173895,943.9616203308104,0,10,1,1
47,9.0,3.0,2.0031882776310477,685.4021549224854,0,10,1,1
48,9.0,3.0,2.0031882776310477,759.8588466644287,0,10,1,1
49,12.0,4.0,2.0,674.241304397583,0,10,1,1
50,14.0,2.0,3.009586048829198,753.1657218933105,0,10,1,1
51,7.0,1.0,3.0241663111307524,806.4124584197998,0,10,1,1
52,3.0,1.0,2.019365324866931,1416.1310195922852,0,10,1,1
53,7.5,0.5,4.0636946753173895,1158.0770015716553,1,10,1,1
54,3.75,0.25,4.058893689053568,1478.492021560669,0,10,1,1
55,6.0,2.0,2.004800986263821,725.3379821777344,0,10,1,1
56,11.25,0.75,4.016012317988631,947.3721981048584,0,10,1,1
57,3.75,0.25,4.058893689053568,944.0820217132568,0,10,1,1
58,3.0,1.0,2.019365324866931,978.8243770599364,0,10,1,1
59,3.5,0.5,3.0588936890535683,909.2867374420166,0,10,1,1
0,3.5,0.5,3.0588936890535683,488.1980419158935,1,11,0,0
1,7.0,1.0,3.0241663111307524,621.0556030273438,1,11,0,0
2,3.0,1.0,2.019365324866931,618.2534694671631,0,11,0,0
3,11.25,0.75,4.016012317988631,683.1579208374023,0,11,0,0
4,3.75,0.25,4.058893689053568,717.3388004302979,1,11,0,0
5,14.0,2.0,3.009586048829198,608.9136600494385,0,11,0,0
6,7.5,0.5,4.0636946753173895,644.5522308349609,1,11,0,0
7,7.0,1.0,3.0241663111307524,619.8945045471191,0,11,0,0
8,11.25,0.75,4.016012317988631,619.4746494293213,0,11,0,0
9,3.0,1.0,2.019365324866931,603.4324169158936,0,11,0,0
10,9.0,3.0,2.0031882776310477,384.25254821777344,0,11,0,0
11,9.0,3.0,2.0031882776310477,451.810359954834,0,11,0,0
12,14.0,2.0,3.009586048829198,615.2999401092529,1,11,0,0
13,1.75,0.25,3.0588936890535683,679.5382499694824,1,11,0,0
14,1.75,0.25,3.0588936890535683,671.5888977050781,1,11,0,0
15,14.0,2.0,3.009586048829198,550.9250164031982,0,11,0,0
16,3.75,0.25,4.058893689053568,899.477481842041,1,11,0,0
17,3.0,1.0,2.019365324866931,418.0784225463867,0,11,0,0
18,3.75,0.25,4.058893689053568,465.1072025299072,1,11,0,0
19,7.0,1.0,3.0241663111307524,516.8540477752686,0,11,0,0
20,7.5,0.5,4.0636946753173895,514.0361785888672,1,11,0,0
21,6.0,2.0,2.004800986263821,509.6607208251953,1,11,0,0
22,12.0,4.0,2.0,432.5573444366455,0,11,0,0
23,15.0,1.0,4.026560826271135,569.1421031951904,1,11,0,0
24,3.0,1.0,2.019365324866931,660.2652072906494,0,11,0,0
25,12.0,4.0,2.0,420.46093940734863,1,11,0,0
26,6.0,2.0,2.004800986263821,465.4204845428467,0,11,0,0
27,3.0,1.0,2.019365324866931,561.1543655395508,0,11,0,0
28,12.0,4.0,2.0,399.6763229370117,0,11,0,0
29,9.0,3.0,2.0031882776310477,605.8657169342041,0,11,0,0
30,1.75,0.25,3.0588936890535683,484.70163345336914,1,11,0,0
31,15.0,1.0,4.026560826271135,182.5599670410156,1,11,0,0
32,12.0,4.0,2.0,579.4217586517334,0,11,0,0
33,14.0,2.0,3.009586048829198,634.4316005706787,0,11,0,0
34,6.0,2.0,2.004800986263821,610.1889610290527,0,11,0,0
35,11.25,0.75,4.016012317988631,645.6339359283447,1,11,0,0
36,7.0,1.0,3.0241663111307524,471.7750549316406,1,11,0,0
37,9.0,3.0,2.0031882776310477,452.4323940277099,0,11,0,0
38,7.5,0.5,4.0636946753173895,644.9010372161865,1,11,0,0
39,15.0,1.0,4.026560826271135,628.0410289764404,0,11,0,0
40,3.75,0.25,4.058893689053568,533.6005687713623,1,11,0,0
41,9.0,3.0,2.0031882776310477,598.6897945404053,0,11,0,0
42,7.5,0.5,4.0636946753173895,730.999231338501,1,11,0,0
43,15.0,1.0,4.026560826271135,470.3328609466553,1,11,0,0
44,6.0,2.0,2.004800986263821,418.0936813354492,0,11,0,0
45,14.0,2.0,3.009586048829198,545.7086563110352,0,11,0,0
46,7.5,0.5,4.0636946753173895,547.1343994140625,1,11,0,0
47,11.25,0.75,4.016012317988631,578.2332420349121,1,11,0,0
48,11.25,0.75,4.016012317988631,794.1515445709229,0,11,0,0
49,6.0,2.0,2.004800986263821,427.4005889892578,0,11,0,0
50,3.5,0.5,3.0588936890535683,460.587739944458,1,11,0,0
51,3.5,0.5,3.0588936890535683,462.5244140625,0,11,0,0
52,15.0,1.0,4.026560826271135,602.6611328125,0,11,0,0
53,1.75,0.25,3.0588936890535683,826.2934684753418,1,11,0,0
54,3.75,0.25,4.058893689053568,684.9439144134521,1,11,0,0
55,12.0,4.0,2.0,448.50778579711914,0,11,0,0
56,1.75,0.25,3.0588936890535683,616.7709827423096,1,11,0,0
57,7.0,1.0,3.0241663111307524,473.41442108154297,0,11,0,0
58,3.5,0.5,3.0588936890535683,453.40657234191895,1,11,0,0
59,3.5,0.5,3.0588936890535683,1016.0629749298096,1,11,0,0
0,12.0,4.0,2.0,1240.0038242340088,0,11,0,1
1,1.75,0.25,3.0588936890535683,1558.3412647247314,1,11,0,1
2,14.0,2.0,3.009586048829198,1537.8808975219729,0,11,0,1
3,14.0,2.0,3.009586048829198,1042.140245437622,0,11,0,1
4,7.5,0.5,4.0636946753173895,1869.2691326141355,0,11,0,1
5,12.0,4.0,2.0,817.0337677001953,0,11,0,1
6,1.75,0.25,3.0588936890535683,1331.4061164855957,0,11,0,1
7,11.25,0.75,4.016012317988631,1305.9251308441162,0,11,0,1
8,9.0,3.0,2.0031882776310477,817.1765804290771,0,11,0,1
9,11.25,0.75,4.016012317988631,1103.8827896118164,0,11,0,1
10,7.0,1.0,3.0241663111307524,1815.9866333007812,0,11,0,1
11,7.5,0.5,4.0636946753173895,1535.97092628479,0,11,0,1
12,3.5,0.5,3.0588936890535683,1508.3763599395752,0,11,0,1
13,14.0,2.0,3.009586048829198,958.5516452789308,0,11,0,1
14,6.0,2.0,2.004800986263821,801.1839389801025,0,11,0,1
15,15.0,1.0,4.026560826271135,1124.459981918335,0,11,0,1
16,14.0,2.0,3.009586048829198,1124.359369277954,0,11,0,1
17,3.5,0.5,3.0588936890535683,1239.5453453063965,0,11,0,1
18,9.0,3.0,2.0031882776310477,1141.937017440796,0,11,0,1
19,11.25,0.75,4.016012317988631,1152.7771949768066,0,11,0,1
20,15.0,1.0,4.026560826271135,1321.680784225464,1,11,0,1
21,9.0,3.0,2.0031882776310477,915.9765243530272,0,11,0,1
22,7.5,0.5,4.0636946753173895,1239.9704456329346,0,11,0,1
23,6.0,2.0,2.004800986263821,755.1195621490479,0,11,0,1
24,3.0,1.0,2.019365324866931,864.1488552093506,0,11,0,1
25,11.25,0.75,4.016012317988631,997.5934028625488,0,11,0,1
26,9.0,3.0,2.0031882776310477,830.9788703918457,0,11,0,1
27,1.75,0.25,3.0588936890535683,1121.6835975646973,0,11,0,1
28,3.75,0.25,4.058893689053568,1113.4164333343506,0,11,0,1
29,3.5,0.5,3.0588936890535683,1271.8801498413086,0,11,0,1
30,6.0,2.0,2.004800986263821,846.3668823242188,0,11,0,1
31,12.0,4.0,2.0,649.7652530670166,0,11,0,1
32,12.0,4.0,2.0,841.9210910797119,0,11,0,1
33,7.5,0.5,4.0636946753173895,1168.3335304260254,0,11,0,1
34,3.0,1.0,2.019365324866931,875.6186962127686,0,11,0,1
35,3.75,0.25,4.058893689053568,1374.0088939666748,0,11,0,1
36,7.0,1.0,3.0241663111307524,1073.5492706298828,0,11,0,1
37,14.0,2.0,3.009586048829198,1037.55521774292,0,11,0,1
38,6.0,2.0,2.004800986263821,745.8033561706543,0,11,0,1
39,7.0,1.0,3.0241663111307524,941.1637783050536,1,11,0,1
40,3.5,0.5,3.0588936890535683,1229.6524047851562,0,11,0,1
41,3.0,1.0,2.019365324866931,980.762243270874,1,11,0,1
42,1.75,0.25,3.0588936890535683,1214.740753173828,0,11,0,1
43,9.0,3.0,2.0031882776310477,1017.4338817596436,0,11,0,1
44,7.0,1.0,3.0241663111307524,993.938684463501,0,11,0,1
45,3.75,0.25,4.058893689053568,1536.573886871338,1,11,0,1
46,7.0,1.0,3.0241663111307524,1037.0182991027832,0,11,0,1
47,7.5,0.5,4.0636946753173895,1137.8190517425537,0,11,0,1
48,12.0,4.0,2.0,782.0897102355957,0,11,0,1
49,15.0,1.0,4.026560826271135,1166.1105155944824,0,11,0,1
50,3.0,1.0,2.019365324866931,697.0677375793457,0,11,0,1
51,3.75,0.25,4.058893689053568,1038.9072895050049,1,11,0,1
52,15.0,1.0,4.026560826271135,1258.864402770996,0,11,0,1
53,3.75,0.25,4.058893689053568,1330.0392627716064,1,11,0,1
54,1.75,0.25,3.0588936890535683,1102.8928756713867,0,11,0,1
55,3.0,1.0,2.019365324866931,880.2380561828613,0,11,0,1
56,3.5,0.5,3.0588936890535683,915.3814315795898,0,11,0,1
57,15.0,1.0,4.026560826271135,893.601655960083,0,11,0,1
58,6.0,2.0,2.004800986263821,807.7054023742676,0,11,0,1
59,11.25,0.75,4.016012317988631,747.7900981903076,1,11,0,1
0,15.0,1.0,4.026560826271135,1318.8703060150146,0,12,1,0
1,14.0,2.0,3.009586048829198,545.3524589538574,0,12,1,0
2,6.0,2.0,2.004800986263821,469.24567222595215,0,12,1,0
3,3.0,1.0,2.019365324866931,510.7104778289795,1,12,1,0
4,6.0,2.0,2.004800986263821,436.45715713500977,0,12,1,0
5,15.0,1.0,4.026560826271135,533.1120491027832,0,12,1,0
6,1.75,0.25,3.0588936890535683,928.0657768249512,0,12,1,0
7,7.0,1.0,3.0241663111307524,585.8919620513916,1,12,1,0
8,3.5,0.5,3.0588936890535683,632.6236724853516,0,12,1,0
9,3.5,0.5,3.0588936890535683,628.7937164306641,1,12,1,0
10,12.0,4.0,2.0,521.9533443450928,0,12,1,0
11,1.75,0.25,3.0588936890535683,603.3935546875,0,12,1,0
12,3.0,1.0,2.019365324866931,480.32379150390625,0,12,1,0
13,3.75,0.25,4.058893689053568,541.4118766784668,1,12,1,0
14,1.75,0.25,3.0588936890535683,495.8875179290771,1,12,1,0
15,7.0,1.0,3.0241663111307524,515.9885883331299,0,12,1,0
16,1.75,0.25,3.0588936890535683,500.0166893005371,1,12,1,0
17,11.25,0.75,4.016012317988631,1035.750150680542,1,12,1,0
18,12.0,4.0,2.0,564.2216205596924,0,12,1,0
19,3.75,0.25,4.058893689053568,561.8760585784912,1,12,1,0
20,7.0,1.0,3.0241663111307524,600.4981994628906,0,12,1,0
21,3.0,1.0,2.019365324866931,547.0943450927734,0,12,1,0
22,9.0,3.0,2.0031882776310477,585.2649211883545,0,12,1,0
23,6.0,2.0,2.004800986263821,581.7968845367432,0,12,1,0
24,12.0,4.0,2.0,551.5735149383545,0,12,1,0
25,14.0,2.0,3.009586048829198,608.7148189544678,0,12,1,0
26,11.25,0.75,4.016012317988631,643.2757377624512,0,12,1,0
27,3.0,1.0,2.019365324866931,648.4344005584717,0,12,1,0
28,11.25,0.75,4.016012317988631,632.6553821563721,0,12,1,0
29,9.0,3.0,2.0031882776310477,530.8876037597656,0,12,1,0
30,9.0,3.0,2.0031882776310477,722.9726314544678,0,12,1,0
31,15.0,1.0,4.026560826271135,700.6347179412842,1,12,1,0
32,12.0,4.0,2.0,533.5421562194824,0,12,1,0
33,7.0,1.0,3.0241663111307524,601.9997596740723,0,12,1,0
34,14.0,2.0,3.009586048829198,711.5790843963623,0,12,1,0
35,3.75,0.25,4.058893689053568,566.594123840332,1,12,1,0
36,14.0,2.0,3.009586048829198,946.0170269012452,0,12,1,0
37,7.5,0.5,4.0636946753173895,593.3287143707275,1,12,1,0
38,6.0,2.0,2.004800986263821,483.03818702697754,0,12,1,0
39,7.5,0.5,4.0636946753173895,614.9342060089111,1,12,1,0
40,11.25,0.75,4.016012317988631,637.2580528259277,1,12,1,0
41,3.5,0.5,3.0588936890535683,527.294397354126,0,12,1,0
42,9.0,3.0,2.0031882776310477,568.0394172668457,0,12,1,0
43,1.75,0.25,3.0588936890535683,528.1403064727783,1,12,1,0
44,12.0,4.0,2.0,628.7727355957031,0,12,1,0
45,14.0,2.0,3.009586048829198,611.0579967498779,0,12,1,0
46,15.0,1.0,4.026560826271135,581.3181400299072,0,12,1,0
47,7.0,1.0,3.0241663111307524,664.2317771911621,0,12,1,0
